review_uuid,review
3b50aaad-15b1-420c-b53e-91adfe6bcbbf,worst product i have received dont buy it
6f5d0939-e88c-4fd9-a3b0-beddd882d1e4,very good product and i like it 
d7f059d4-7770-4393-b12e-fad21b16fb0e,not good
0e67486f-bef5-4b9b-8447-ee42d6f93973,color was very fed n cloth was also not good
b4a82f61-b42e-407c-9cdd-e414b5c49097,soft keys bright colorful led super key board
0a0d361b-0cd7-48df-9ffb-e39373fb2d3e,its very good smart phone low priceso happy 
e62ffc97-3d75-42b9-b787-9081c7460220,wast of money
cb35c0ff-6f3b-4234-8b43-20dff065b1b8,good
a61921a2-3b4a-44c4-ae7e-bb8f1c52c296,very very hard
56913fcf-d7b7-445d-b326-d9dd3a591e59,this is not exactly bestthis is good
3428fb25-a7bf-46cf-abf4-64cc41de6c1a,this is the one of the best laptop in virtual world but flip kart service is very very bad it take too much time to deliver
ed2c9435-907c-4a81-81ba-9d9806824950,nice
9ada4bb6-89d7-4d59-8ccd-a3c2f5218332,good product
b262f354-b4bc-461d-94bd-9cad778887b8,it has a dent and scratches on it
246bf1c9-4481-4cfa-a293-0baa04ad0c04,poor quality
ec2050dd-40d6-4e45-8ef6-bb0fc629f98d,worst product
5794a9fe-00b4-4e76-a447-bba1508a2c7a,good
06330ea6-6b05-4cb0-a755-5d4f2c939307,not good
1755a250-c7d9-42db-ac85-eaca56b17a20,just over an year the fridge is not working black colour mark all inside the fridge worst experience
f8ff6fba-b3f5-4df7-a9fc-8752612b04b4,super nice
4d830db3-5bc9-4282-86c4-eff1b2d12b51,this is very small in this price dont go and get screwed
a38def0b-8929-4fca-9369-cbb237e95238,didnt last even one hour and it causes skin irritation
ca2a05bd-6595-4297-827e-fc00875a7774,water spitting problem
30fdd2ec-c869-46c0-9ba6-a2e9f02b7f15,worst quality ever
2f064592-4cb9-4d9b-8c46-d9da08f5fb44,too expensivewire is too shortwater leakageone side water not coming on honey pad wheel not moving properly 
ceb40541-bf04-4b68-ac8a-3a0503c5e675,my phone got hanged after putting on charge
4a797af8-474d-4f3e-91ab-e1a43bc5fd0e,good
7457a8e2-5153-4872-b8ed-5483e4d84f14,writing review after 3 months of use never buy electronic items online received a faulty product that might have been returned earlier by someone else i have got it repaired thrice within 3 months thanks its still under warranty period unsure it would last longer based on experience
e3d8daa6-f105-44b2-a1d2-68bb6a1e3ea0,good
47f74c59-a7fc-4377-b385-7d30995b48e9,best for price
03c8ff6d-3435-437b-8051-4563fefbb27b,the quality of the product is very bad the stitches came off after 10 daysthe product is not stitched properly
f067bfed-b801-4383-906c-225da83adeec,i have bought this item and its not functioning i stay in a remote village and i gave my friends address to buy when i got this its not functioning i cannot go to city which is 200 km you have sent defective item
7ad53429-3ba7-408c-aef3-afd2d53ab35d,heating problem
aac8239a-6935-4d09-8cde-6c2c0a5cff98,not good working good minimum 10 days then automatically turns off while working
4208d72c-947d-40c5-952e-b8672b96c148,after using a month its water motor stop working so sad having this crompton desert cooler because as i know that these guys are using cheap chinese products which is making the products and un durable i will not suggest to buy anybody please refrain
5314d757-d263-4180-828b-c5cd42519458,bottle space is too big vegetable basket is small inside plastic looks cheap there was only five star rating sticker on fridge 10 yrs warranty sticker was not there packaging was loose
a2c7c773-544e-4323-8fe1-467b6a1a62b8,too small
b5bbb77e-1658-4f00-93fe-fe736fd8f740,quality not good
330b18ad-f93b-4c94-99cf-8471e268356e,noise making machine 50 to 60 db very bad noise
509bb7a7-39b2-4f39-9ff9-4c6821e392c2,nice
ec3e88f1-7305-46a1-9dc7-47aeeb87d676,happy with the product and service from haiergot it for good discount and exchanged our old machine too thank you flipkarteasy understanding for usage my mom is happy
08408fce-4f88-4969-a494-154eaa77f557,excellent product
56387ddd-6623-45be-919b-f92bea2243e1,good
33177bf9-ac26-424c-9d42-8e859a00995c,worst product water dispenser are unable to dispense water in honey combnot working properly due to this honey comb remains dry due to this it spreads hot airnot useful for summerjust a show piecenot expected from band like crompton smells weird try to contact crompton customer service but they didnt respond dont buy this product
d8e27fd4-ccdf-4bea-9ee4-425551b55c15,sound is ok but battery back up is low
a5909956-9116-4746-ac99-e261314d4624,decent lookpremium material usedreceived fresh product with good packaging only jar size little smallreceived today overall 8510
1894032e-a270-41d8-9634-2941e89fe31b,soft materials
66fba56a-cb76-40b2-8580-7244488c5c4d,nice
efe5f9fc-8c44-49f1-abf9-7cf20cf9984a,sound quality not as expectedand mice quality is very poorcalling time noise cancelling not workingmic quality very bad 
c6ab2019-ac5b-4ae7-8681-0a7dbc4cb211,speed delivery thank you flipkart
85373875-40f3-41e8-9bfd-e72ff25f04e4,awesome product
368bc3ae-5ab7-4eef-b849-dfcac11106b7,i will not recommend this phone too many issues i am facing like the charging point not working and the battery is getting drained sooncamera quality is too bad
8c2aad5a-c2c8-422a-9700-07359112820f,not worth
4b5651e7-dd0d-45a8-ba9f-6a90904efd82,just purchase 12 days but still not working do not recommend this products very bad experience
9799b29e-e7d3-4f0b-9005-3c85fa2aabba,good as seen on image worth of money 
4077f6a6-b2e6-4ac2-a8d9-17085bca0a9f,product was not good
6cb9abe9-0244-416d-8913-a76a2a2a7673,bad product
330c61df-a431-4090-99d4-d32e3feaf1a4,i appreciate
0c13b1ff-ba36-4b11-be19-2ef106128582,quality not good of plastic as well as belt and sound also not sufficient
49523848-121a-424f-a451-18481e275f37,wrost product not working only after 20 days
e4ad5aba-e049-45c9-8e90-7af4e4393bfc,very nice product
78f42c1c-22e3-4171-a039-eb252686628a,i bought this product from flipkart on 21317 but it is not working now i got 2years warranty for this product but it is of no use simply wasted rs1450 very disappointing
79c1fb77-ad93-4684-82e0-013c9ade1200,one of the best otg fabulous result and easy to use
cc5e3559-caca-4d3e-843e-05fe0f7f7c74,good product
e23f69d5-7e64-4b2d-80ed-254efde05ffc,nice
1c5d43aa-43ff-423b-b2c3-e6b1441b97e3,bad football
11fa4e36-ff58-44c2-8df4-5c5622b3e832,only its looking good but otherwise not satisfied
7d330fae-ee22-46cd-831b-032490b046a8,very good productthank you flipkart
56a72eb3-76ca-48b8-8b4c-2ca0d67c56e3,the product was okmiddle was not fit correctly and will break soon
2529eeea-2321-400d-a12e-a4e966768642,it is best for heavy weight lifter very good quality producteasily tie rubberisedbest gripping 
2c14fc55-3909-4ca9-8af2-a19855359b79,not a value for moneybetter choice take in vishal mega mart audio bass box
0097f3a4-472d-44ff-886e-dcfeddf0d396,quality is so cheap have to be very careful while washing
aee85b2f-f3b9-4f17-b8ad-43d4d4a4b0e2,beautifull watch 
a1c08c34-906c-4271-9813-b12b73e79401,after 1 month of usage pump stopped working
bfcb490e-2f2c-4fa9-a6e9-b111fb98c0a9,good
8c0d1428-069e-4d10-8075-fd2b5602c272,i love you canon so much good picture quality
c6ba13e3-a712-41b0-9505-6b879f805f43,osm sound and bass is too good
0d0a36bd-7936-4e76-b97a-337782695409,pathetic quality recd on 27the failed on 10th of following month hardly had a life span of 2 weeks
ba72b179-cdd4-42ca-9768-86cb3d273a3c,bad quality product worst dont buy
dc9e58cf-cc32-4b33-91fe-d4aafd3db9cc,first impression is its smaller than expected with good build quality the sound is top notch with adequate basswe are using it since 2 weeks bluetooth connectivity is good sound quality very good with extra base feature
abaf95e0-b89d-45fa-b908-3bd6fb5a024a,poor quality
d9fbfd89-f292-4b11-87e8-08ac8c09cb21,worst quality ever first time by flipcart
56633532-6e45-4081-b213-2f369bdfcd36,very good
70f37b79-3d4b-48ac-ac51-e8493da40fc7,nice product 
45dde797-3c7f-4802-abc7-4017135f174f,very good
bad25c10-679f-401c-98c4-b3c9a5c54202,good
12dcb733-137c-4c3b-8c63-7f0c45465423,good
86a88fd3-7af1-40e1-b5de-b73a1974299a,perfect product for large size room
35f98515-122a-4108-b3f0-bf2216da7a5e,faulty product delivered the cook and warm switch not working
7d392d14-1577-459a-a2e7-632227fa71e6,good quality 
e7807683-1dbe-430a-ae35-fe7c35534b88,quality not good not charge working
7ddd13e1-c128-4507-92d9-5d6e64f6c4e4,good quality
f6da2294-6537-4a74-b9df-85d3fbdebef1,not impressed better product are available in this price rangesetting for bass and other settings should also be given
4df3663e-fe8f-406b-8681-93f260636cfc,good
b0e1cfb9-d8b4-4a01-a948-115d41a088e0,this is cycle most beautiful 
65e11f59-c8b9-489b-b0d6-a26d0d1e67f1,bad
a4ff9293-9093-4042-a1fa-056ed79cad3b,nice
e86e6b27-af6f-4603-a3bc-14587382c799,writing this review after 2 months dont go with this buy a bit expensive but genuine product if u will use in summer then the freezer will become an ice rock hill freezer door will not closed and u can not defrost the refrigerator in summer so its a big manufacturer issue
8dd9d3ea-abbf-4c2a-bb91-66a7daaa3cf5,worst product
64b3a8b5-3eef-45c5-bed5-cdcd1fc51375,the dirty water stores in vegetable box
34b4ff3e-8b05-42fd-afc5-9a658297214c,very bad product
d9bd408e-5c54-440d-99d8-8a9c85a0cfe9,good product
467ef4ae-d559-490e-953e-a815c59d66a5,no power showing after only 2 months use
642c7e88-9bfd-4454-ab65-e3e90a25a926,it comes dry dont waste your money
44f1db16-1163-417e-9c99-61f999f0f1d9,not good
463780e4-8eab-4ea8-9469-1fe022a396d0,nice
c1310602-007e-4132-ab7c-e8701d134e4e,it is ok but bottom rice getting wasted by roasting
b25bbd8f-94e7-45fe-a621-10a4a0c82d1a,very disappointed
58cbc6c6-6092-4592-851e-67636d9b2c15,good but lights is bad
6fcf41e2-3c99-44d4-afb6-5ec302e14def,nice product
afb9383b-a7fb-49ea-b7a1-823c21c18eab,excellent
6901a5f2-14db-438e-8a22-6a788b9d8a26,super
32b52225-d5c5-4471-8056-7f0b741b925e,do not but this i have purchased this product for my both cousins and both refrigerator has the problem of cooling worst and worst
b08ea792-6eaa-47e8-8871-4d57a64c8fdb,good
491703f8-6a7c-4ff3-9437-fe1c049cb957,when open tv than 10 second time taken and no any sound when use google than very slow work remote and tv screen
16e5118b-08e8-43d8-9157-65aff3cafe64,purchased by 28th june and now the drainer is not workingnot good not happy with this product
af95fc48-b157-46c0-ba05-e30a0854a253,reviewing after 2 weeks usage very good product all the utensils are cleaned very well its better than the hand wash have started seeing the original glow of utensils great product from bosch however i feel like space is little less when we keep our bigger steel plates i would have gone for 14plates bosch if it was available in the marketall together i recommend this product
077b18a4-cfd2-41e0-9ce7-29c86e39915b,it is very small size
e52c6a78-6f53-4f7e-bc2d-f082e496eced,superb for gaming
3995ef66-287f-4ae8-ad56-226ab4c9a081,value for money
b883a3cc-7482-40a1-aae3-29c958c3e2f1,absolutely amazing product you get 931gb in 1tb ive got 104mbps highest transfer speed the lowest 30mbps and the average speed is between 6070mbpsif youre looking for portable storage then ill strongly recommend you this
6366c57a-688d-460f-b817-431f09a79128,very slim very good harddisk
be5478d5-d814-434f-a438-4a922e182275,best 
98606e52-8653-4902-9a3e-46944cfa1559,very poor quality
49fd981f-91ca-4600-9963-b98e0a923cbb,poor quality
5a7d2593-fe8f-4d56-83f8-079a65ecd51e,finishing of the product is not good very difficult to clean the water storage unit not at all user friendly
6a81eb12-80e4-4e34-bc09-da982caeee7f,not happy with the product
0fdf6093-ec2f-4739-8012-dc5ae03dc204,worst cooler cooling media is not honeycomb padsthey just made with paper dont buy
87e14d07-9ca8-46d6-bc05-de7ed0d71685,faulty productthe device doesnt even turn onplugged into different sockets still no response
0fc0e636-384d-4858-a89e-6f9c92328705,bad
6940816e-9117-488b-a5d7-519527fbdbeb,nice
7c025fe3-aaf8-4ca9-8c18-d19f71e72aea,super
4c4633d7-7639-4b22-9031-bcbc709c1192,good product
5f39d513-25d9-49f9-92f8-576a1347606c,worst product no use then i returned it but no refund my gift voucher
a7eb5b52-85b2-49a7-bd9b-01423b7367cb,excellent
e9181b9e-a5c8-4219-a403-133ee77dadb5,superb 
4aeeeb75-c638-41ee-a12e-3e206572144e,happy
c1e8dce0-f123-4c97-be67-a2d5042e824f,good
e62f477d-312d-4541-a3e8-f5a3fbc3d702,nice
b4dd7138-775e-4912-9573-3d65352ad05d,taste is very bad like medicine
ad95c29a-aa55-4a21-acb6-513d644c48d7,its been 3 month its working fine
c895f467-66b8-41fd-b7a1-1d1d6d85e8ab,not happy with the product
c4e17a97-8ef3-4072-8ad9-4e6b7b387f96,the brush is too big and not a smooth application
389cce71-ec60-4836-8f81-d3f7c1a24ebe,super fasting charging adaptor of 25 w
0a10f6c5-0621-47d1-900d-5c86461cf8c2,doesnt work for pixel 4a as its both ends have c port
70a0e946-96ef-4ab4-985a-cc9e4a9462b6,to good sleevesthanks e kart
e95110b8-30ac-4a26-8f4b-4310b8e22ed4,good
2fd0b651-ff16-4393-857f-14f55dc7c17f,not very much user friendlybetter if illustrative videos are provided
3fb679d8-ceed-4ae6-aa25-a159dbb220ec,verry nice product
fede6fda-aa39-466d-8879-99c2de50ee9f,wrost damage product full waste of money
b1a3a909-f84d-4d32-986a-c1d46f0f4817,its charged slowly but phone charged quickly through it and heat on charging dont buy from flipkart
a6decfe9-94b0-484f-a1d9-33335a7683aa,good product delivery iss too fast i love that product thank youuu
dcfc17a1-3d72-4c08-b0c9-c2a574499ffa,pleasant fragrance in low price
a7b40bf1-bf01-4465-b371-20e9c64f5f1f,quality not better
03e2b6ce-71de-4a99-82b2-a01bda7940cf,bad quality
dafe7f8c-c92f-45d5-b08c-be16903107a6,not good
f2f85b20-adb4-4e49-b2bc-497b213a1da5,the worse router waste of moneyno stability encountered speed drops even no internet status in 45 devices onlyusing 100mbps connection
98b7d984-c155-418b-bb65-842f7bcdac8f,very bad
2660838f-9a42-41d5-b3cc-01c4d2f8dd26,not durable
c1ed5198-24c6-49ee-a451-9b80d8274303,nice
ac886548-07e3-41f2-92d0-aca876e9a9fb,love this soundbar sound quality is awesome and the bass is fabulous the fabric design gives amazing finishone of the best speaker in this price range
a6289485-6150-45bf-b7eb-c0abb0d3d774,after 15 months of usage there are flames coming out of it luckily i saw and switched off what a terrible product
427fdc44-45fe-47c2-a4e3-8e9f08267e4f,always good 
4481bbdb-da0b-4ba4-96b1-a062660ee218,gd
6c152cd4-ede2-4fc0-960c-ce4078cb51fe,not bad nice football
ff53adb9-4ec9-4917-80f3-5843fced4d4a,waste of moneybetter touch sensitivebut not long lastingu can use this for 1 week
ac0afece-c343-40ba-a8ca-fdfea6467cd7,nice
8da3bd63-5663-416c-8aae-95560a741261,very good productmust buy
c5442461-074a-4241-92f6-1cd8e535f40e,vary bad quality dont buy this
79ff6958-0e73-488b-9cb1-3278ca249f6b,very good product 
cfcb0c51-68e4-439f-90e2-279b6276c6f8,waste quality
4d13bb0a-5a1b-4f9e-b7a7-6db949368259,color fade low quality product dont buy
042e184c-35e0-40d6-9467-4ec93e54ec80,this is not good product after 7days using its back stick was broken soo pathetic 
efea7bf0-19de-464d-bfe3-dc43755fd71b,not worth it just waste of money in this product
50e7dc49-da1c-44db-9f5d-ec94225f9022,very nice
56555c4d-2a41-4d57-99ae-0766132db168,bad
a5129787-cc90-457d-8509-9b5184a2a653,best tab for students 
aeb21603-8c2f-45fe-8a79-1ec8fac002a1,not good
ca75f711-5c22-4bb3-8bd2-bca48d264c91,good 
376d46e0-cb42-41e3-82a1-9747a28e42ea,thit is not working ma duying 1st day only working so didnt duy this product frend s
88178b2a-667c-44fa-8484-cba72224fe77,bad
1fbb7966-bb97-4b08-b0a4-fb14591790ad,very good
d1f02f89-bd7e-468f-84b9-8f200a304dc0,good
f8c63d7a-a7c9-4d42-824e-32c425b65b6f,wind adjustment not working poor quality
54c0a16a-9de1-4aac-81c8-c6991f2ceeac,very comfortable xxl size
eb5abecb-4f65-4c32-a938-6527d8a44151,osam
ec2b0b01-6449-4b25-ae26-321e0b533fef,pain in ears while using more time with it bass is very less compared to bass edition
227f2c5c-11db-4aaf-acc2-73028a742e18,very bad quality product not a single percentage of bass dont buy anyone very very bad quality product
dab85a4e-de1e-4f78-b060-9df2207c032b,fridge design is good but inside parts are delicate and the performance also not good inside the device water leaking continuously this is the worst thing for this device
f199b527-16f2-4d99-81e1-f09b10a6b20e,bad quality didnt last two days
94ae743a-b1d6-4d35-9e77-81eaf3c822b2,horizontal louvers are defective always come at lower position no matter how many times you manually change it
d132f07b-50fd-44e4-aab1-07c78d354613,very bad quality
1dd90a86-707d-430c-b4a5-cd4e6e99699d,worst delivery and not good product
