review_uuid,review,sentiment
4ac0bb0b-b2c3-4b11-a1f1-dcc13cd9f0a6,mind blowing product,positive
e076ae10-3108-4412-8563-7bf4f4cebb3e,nice product,positive
c63da8fc-383b-4882-b288-3278ac776856,nice,Positive
fa4b974b-5e37-4bbc-99a8-bd44440ca9ef,same as in display good to gosuper quality and comfortness,positive
267c7e3b-b3aa-4712-9cb8-e60fb6c66e8b,not reached expected,negative
08810e48-2c94-4ae1-a37b-16b2c8664f7b,heating is very slowbowl quality is also not so goodoverall product i ok type,negative
e4a824df-25d8-487e-9456-60323e0d394d,please dont go for it flipkart and hindware is making fool if any problem will come they are not going to help i dont want to use abusing words but they people deserve so much,Negative
af516c70-7a3e-4752-b5e1-45076dbb37c7,good product,Positive
2d857622-a94d-4de5-bbfb-c71e953bb5fe,its good not that effective for wait loss,negative
d6ca581a-86b4-4ebe-8426-1c14bb17e400,very small,negative
cb04d9ea-9894-4e18-a48c-c5d4adcfffd2,not working properly,negative
66c80eaa-0a3f-4377-a6a7-c1c06c4826b0,just perfect for a family of 4 members and for bachelors loved it and it just take 20min for cooking quite happy with product ,positive
edf89c18-b7db-4566-9ecd-f6361e313351,not good,negative
8aecca84-36e6-4060-b44f-5064852a1ac7,nice product amazing good delivery and nice persontq tq tq so much filpkart this is nice product tq filpkart ,positive
466d1f4e-9ffd-4054-8671-6daabbfde88b,not comfortable and not a good product,Negative
7906d3e6-efde-49ae-84d5-2c681ad7fdb3,good product,positive
1f062e43-0638-4600-b942-c9a53856cd24,dont buy,negative
a283ff1a-3739-4112-aee0-92a4b244b2a8,nice product,positive
ab890f2a-c303-432d-8670-b20f29f67d6d,completely diff product im this photos its looking good but in real product is very bad,Negative
45dc886b-4961-4489-8ccc-20a0685e9826,best at this price range very fast cooling very fast freezing capacity is also good good for members 57 easily,Positive
1b784bc7-15a8-46a6-b200-8fdc38cfe811,nice one,positive
000c96b9-2f7c-4fd2-85e3-cf1b10687f5c,good led tv,Positive
6320da75-8eb3-403d-90d7-2563c0107d8f,stinky smell when i opened it,negative
e7780454-34a8-4a79-a70d-199ab90f4fb3,good product,positive
5748a97e-228f-4c12-b1e6-9c34925b83e3,nice,Positive
f539239b-f827-4892-b79b-617ca3c4f1a5,good exhaust fan in white color will definitely encourage others to buy,positive
8e515904-6723-4b54-a877-fa2407f6e717,useful product,positive
df462715-c601-42bd-a1cc-6cc1d73a5e9f,wowi just love the bagthank yuh ,positive
d86289a1-0456-4443-9548-0a38d216ef3c,good,
a9df6fe9-173a-4bac-b88b-e4f588b3dfdb,sonud quality is very good but there are some difficulties in charging and connectivity only in 6 months so i had to send it in service center its a bad experience,negative
cba4a963-723f-4a37-bacc-f9055f589cf7,not a good oneits not throwing any cool air and a lot of noisy,negative
220da76d-e5bf-4274-8a17-24f7f48c73c0,i am writing the review after 3 years of use this product for me this product is excellent i use this product in travelling for noodle making water boiling etc still it working will i am highly stratify with this products,positive
d8c12e3a-f9d0-449e-8594-8ba0435aa0e6,very good,positive
1969ece0-50c1-4d99-a57a-34701086a653,its take too time,Negative
0365f51b-3568-4a95-aa49-86851c30389c,really awsome product,positive
fe73c6b4-af10-4ed9-872f-f88b744f7f56,its duration is too less so i prefer to dont buy,negative
e98e8cae-25be-4f10-a28e-4d740e2163b5,good,Positive
eccc4213-4460-4884-af0f-9bfe375d4b3c,nice ,Positive
adbc268e-a2fb-4575-9afc-da512334326c,i am writing this review after 15 day use first of all let me tell you that the product is quite cheaper when compared to its counterpart and the feather in cap is the juicer pot which work exactly what it intended to the three pots are made up of stainless steel body heavy 750 watt motor will make grinding within few seconds the power cord is long enough to perform operations away from power switch overall i am happy with the purchase,positive
64d2bd10-1e99-41bc-b6f1-455e4370d9f1,nice perfume,positive
7295b977-1318-40b6-8042-2f054a929d5e,nice,positive
a4559126-0918-4dc4-9bf2-4f75190bd10a,good,positive
c376f15c-10ba-439a-b951-82304fc967d6,too gud product i just luv it,positive
12a2b993-2735-458a-ae96-2b2c48dffb66,very very nice ,positive
6c0808a8-428a-42cc-ad3a-eb755d3bb6a5,poor quality,negative
1d3b733d-7770-4df2-942a-3ffe48b357d8,nice but meterial is not so good but overall ball is good,negative
2a94fbdf-0007-4459-b09d-011e8eb0a885,damage,negative
98e49c2a-3703-4c52-b22c-c9da9b991e47,good,positive
ff571010-fc79-4d4a-91e2-a56050f7075f,nice,
ddec3d9a-789a-4647-9108-25fdafb3e1a2,worst product,negative
262c7ade-6181-4d3f-b6b6-3be2cca7f81b,awesome product bluetooth and fm connectivity is awesome,positive
77c99350-7991-469e-8961-ee519933bb16,running well good plastic used,positive
a53a9420-3d23-490b-8a71-eb7946ef84b1,tv is good at this pricei got this for 15999 which is still high cause originally it was for 14000 or less sound quality awesomepicture quality is also good sd set up box also look good on this screenthere is no need to get hd set up box if you have sd set up boxjust drawback i feel was that it take few minutes to start the tv everytime,positive
5b6d15a6-f077-482c-8fe6-10ddefb901cf,some update required is not work properly for tracking health activity,negative
5b992f02-6367-4562-9ac7-65b5c8299394,nice packaging and very nice aroma,positive
6d93717c-ba63-4e46-9fa7-32a263930711,this is one of the worst product in my life and as per standard this not good dont by any electronic product from flipkart why because regarding this product i faced many issues but there is no proper response from flipkartthis product mainly used for kids not useful for family,negative
235c3924-deda-4e59-9a82-05bc0fe17ef5,good working,positive
133cafe9-32ac-48e6-9337-b4e559a1ed5b,very bad product,negative
ad99b83c-3718-4069-beef-5a3c5cbc3849,loss of money,negative
9b20ba49-5120-4655-843a-0fb215cf1576,i am comparing this with my google and sound core the bass is disappointing and the bluetooth keeps disconnecting all the time personally very disappointed,Negative
40007d38-8cec-4565-b26b-37e4a4d5bf18,excellentmust buy,positive
ab446277-b08a-400b-b681-1eb2299c5734,good one,positive
a89f69b6-bffd-4dac-a88b-aaeaac67978c,nice product great value for money product 5 star rating comes with 3 jars enough for daily small purposes like making shakes and chutneysyet again fast delivery by flipkartthank you,Positive
4b9ef696-cd1d-4324-a9e5-406f3177c851,product was delivered in time but one lid of the biggest jar had a crack in it yesterday i wanted to use it and found that i could not use the largest one because of that crack lids are of very poor quality plastic kindly replace the lid or take the whole mixer back thanks,negative
ff4fcb2e-574b-4305-ad21-7446ac49292b,this product is not good while oppening this tv the tv is to for 34 month only this tv problem is after 3 4 month have a sound in the home screen but its picture is not show so dont buy this worst bad product or the server is not comming for repairing this tv when i phone his server he cut the phone,negative
d642d2dc-03bc-40e5-a401-b792ac295aae,remote not working after 2 months only so much quality issue,negative
fb604831-6a44-43a6-98c3-7c9cc032cc2b,good product but size is not for pocket friendly,negative
1855e53d-7429-4265-bd21-c8ccf575bf49,superb,positive
e17d18c1-b66d-4e93-9210-37422bf17a8c,not bad,negative
de477415-2eb9-4fef-a9f4-d7227fa169b3,writing sticker poor quality,Negative
1cd9c765-53da-4dc0-873f-444f5d0330ce,dont bye after filling it 2 or 3 times there will be a leakage of air from its mouth never buy waste of money,negative
e734bbca-530c-4c70-a7d7-9fb80871101e,it is completely bogus product not at all working,negative
32db68a5-4ceb-45f1-96a1-f3e0cee4974d,nice,positive
634355b2-633c-440e-acf3-1874d47a132e,head pain issue sound is so high dont buy this product,negative
cd69c699-d42a-4f7d-88ca-8f412eaa9f56,nice product,positive
74ac6303-bf10-49eb-ae78-8729a45d7ec9,the cooler is fine if it has to be used for 1 or max 2 persons in a small room cannot compare it with an ac obviously so it will not cool the room but will provide cool air to the one sitting near to it it doesnt have a designated ice chamber as the description of the product claims it only has a dropping option from where you can drop ice cubes into its water tank directly adding ice to the water didnt make much of a difference to me rather you can simply fill in cold water to the ,Negative
f3d49ac0-7431-4be8-b8f9-9c14190345b4,i feel this product is quite good we put all sorts of utensils in this machinethis machine hardly require detergent just 02 table spoons per washit is worth investment as we can now save almost 2500 month which we use to pay to our maidit cleans perfectly all utensils even tea burnt utensils milk utensils only we have to put under wet condition steel or glass utensils cleaned in such a way that it looks almost new wonderful is its steam cleaning best hygiene and smells goo,positive
77d6f961-c5e2-4c88-b75d-6f798f0969f6,amazing,positive
ac64a4de-5a24-4367-b579-f12bfc74b102,sound quality is avarage buss is to low at this price segment,negative
cc411acd-68fa-433d-953f-dae25c0a142d,it good but small size,negative
c24a461a-922d-4482-82c1-d2858c47296f,very bad,negative
40ca0686-5ed3-4fd1-8b83-e4edc976af35,compressor is making big noisevery disturbing,Negative
7e406a27-fc3d-4c79-a369-6a73a2283ac9,very bad quality,negative
15bd5255-9faa-4b71-9e10-be88f3d5fdcb,after 5 days stopped working claimed for return,negative
62eddfbb-f198-4a4a-9525-f63a0a52918e,thank you flipkart for this great product at this lower price,positive
a5b6af46-2a7b-42f1-84f2-dcecfda093c7,awesome and superbbut wan port is now disrupted within only 20 days,positive
59ea3ee9-fa32-4991-bd25-49ada806fde2,nice car,Positive
9df98a10-88eb-47f2-8746-dc6f16b78c5c,good product and,positive
75d99b13-8d2e-4abf-820e-48363ea065d4,perfect,positive
8c707d11-5726-447c-99ff-cea0f6441dd6,this review is after using the product a weekthe lock of the refrigerator is not working hopefully other all parts are okay till now,Negative
05e1395d-7874-4351-b1fa-79bfe654f3fb,saund low,negative
adc94c68-ab98-4141-b982-a62382385312,my boy was very happy nice kit,positive
a6c41b4d-7bb4-4cb3-ad06-5bb571d68c8b,best fan of renesa series ,positive
c98a5d43-3f1e-43d5-bf70-8e017492e98b,used in second day broken strip hold,negative
17e9a43c-38fb-4bcb-ada4-3af4c2abd23a,its really good ,positive
710724fe-db3c-4b1f-853e-f8e22cf01e91,superb product,positive
773461d1-7ab7-4018-bd46-783994ff604e,pump stopped in 20 days the fan stopped in 2 monthspoor poor poor,negative
1c1dc2f6-255f-4d39-b1bf-cdbe1742fc05,quality low,Negative
14fb600f-db9a-4893-a94a-f0b6cf8ae6db,cooling ineffective,negative
4cc7abc5-673a-49e9-a89a-6ae0c9109f4e,refrigerator sweating from inside bad product,Negative
e3e0d7e6-f441-49a8-b9a7-48957fc2a752,good work,positive
04261e11-d823-4d44-a452-ee9bac0a97b9,not good quality,negative
b515db2a-ad62-4356-bd1b-474c7720904d,kajal is good,positive
08f84e23-e7c5-43bf-b9c6-66cd72a9112e,downtime is on issues,negative
f78e45e9-755a-47d6-825d-c4859ad6f263,value for money and beautiful product,positive
90a189e8-cf7e-4b4d-a7eb-7e406e12ffe7,good,positive
c7e1351e-3b23-457d-946a-22cb9d87ac5e,i didnt received my product but it shows delivered i am very much disappointed i am dissatisfied with your service ,negative
70d4f3bc-fe27-4c37-909e-9040310bebde,nice product but white colour will became dirty too early and wasnt easy to clean,Negative
d8448b05-461b-413a-9a2c-bff477dbe898,super performancegoog quality washi really happythank u flipkart,
0d130629-07de-490f-8070-5df7d31c3f43,worty product,Positive
dd5722df-981d-40e7-8c8e-4604b2850f36,very nice,Positive
ec04b585-a776-40e6-99b0-2516775b6308,the fabric of the pant is not good at all,Negative
97273edb-dfaa-44da-a81c-d0718520c40f,google assistant stops working after only 1 month sound is really very low look somewhere else,negative
1ae952cc-a6e0-41ef-99ef-d6ce8a4094da,it is very good good mi led tv 4a best picture quality hd very nice product,positive
118cdf7f-1662-48ef-abad-96916b67a9e3,nice product packing was good delivery was on time i m satisfied thanks flipkart,positive
927d6b6f-c2c4-479f-8b29-2958b03d4811,1 good build quality2 response time is somewhat less3 only 3 way brightness and in that box they have said 4 brightness level4 type membrane keyboard not mechanical5 i can recommend this for normal gaming only not for esports players ,Positive
3dc268d2-704e-4cc0-976f-af17251161e9,super ,Positive
27af121b-b1a8-4a2e-acff-ec96f419f41e,awesome,positive
89e3ce54-a9f8-470e-9276-9d1a3be9562a,not good for fragrance i advice not purchase,negative
59489986-8da3-40a3-a9da-ea8471615867,key very hard not soft,negative
2b53e421-15f8-4cc7-948b-fd71365c9156,first of all its price is too high and the box does not even include a cable and it is not worth,negative
5b927941-714b-4b88-8ea3-f4ccb830b393,plzz dont by this productafter 2 weeks battery is dead,negative
ef2049e5-8fe6-4e77-b483-83f5176925ae,mfg is feb 22 it has misplaced switch lever and many dents on outer body 1st 3 days its works perfectly with these peoblems but after 3 days of usage its gets burning from inside and comes burning smell outer body gets over heating more than the inner pan totally disappointed waiting for replacement,negative
2c9ff2fa-719e-4375-9f0f-33f1483b190e,super very good product,positive
d86acdd6-c7f8-4103-bc27-cff382f3b49e,excellent product,
faa2646e-d94f-4bd9-9b92-2691253279c1,nice,positive
7a4b1537-2c24-4b8c-acd1-d3a5fb47242d,not satisfied with products,Negative
227584ff-c3ef-4a7e-8f98-641dff525bf7,it often brokes when applying kajal not too good,Negative
0bcb5974-7225-4dfe-b52e-8d2fc23a106a,waste product dont buy this its just like a toy not use for fitnesshated itquality is very poor,Negative
615885a0-b249-475d-b943-2e14ca3de3f6,awesome no words extraordinary in this price range,negative
0caf30fe-6cbd-454f-a569-b628e7e56d66,not that good,negative
858dcbc7-a3d8-4ea1-9d3f-70722bc737df,mind blowing purches,positive
f50d9b2f-7bcf-41b5-a660-1d4be57a7448,worst product i ever seen in a while i receieved a broken piece even after the replacement and when i try to replace it again or refund it the seller is cancelling it for no reason please dont go for this product,negative
a5e6cdb8-095e-4261-9ff5-87bf80d325f9,waste of money,Negative
c7d750ba-b3bf-4144-be21-8f44cab32814,rate is cheap so the product is life span also less most of the product are defective,negative
65a577e9-9c5d-4d1b-bb69-a8fcde857fab,not good ,negative
e95f5187-aa0e-4fc1-90e7-21788b46df19,i lov this perfumethis is sooooo good,positive
f2458572-1c6a-44c9-9c13-1d8fec6a0ba0,very bad dont buy,negative
031afe40-e308-4b68-b31d-a29a60e8de28,good,Positive
28c9061e-d974-4cd9-b77c-c8f0231ccfab,very bad behave,negative
7a11492c-688e-4435-8d68-2630258b844d,nice product all is well and display quality average,positive
f79d0a93-c8dc-442b-ac4a-1cd9b6d4129f,awesome loved it and highly recommended,positive
25699379-604b-498d-9d56-c34b4276622b,dont buy,negative
2ce762d5-ad18-4da2-be0b-9a0d3bef4676,very good quality,positive
e899b536-840e-4e4b-8b78-73bdf37b7630,nice,positive
0fa1f6fe-3bfc-4fb6-9245-79f8b562e5de,bluetooth connectivity not working,negative
